X,Y,FID,OBJECTID,ID,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,COUNTY,FIPS,NAICSCODE,NAICSDESCR,LONGITUDE,LATITUDE,GEOPREC,PHONELOC,STATE_ID,FDID,LEVEL_,SPECIALTY,EMSLICENSE,FRST,PERM_ID,GNIS_ID,EMERGTEL,TELEPHONE,EMERPHONE,DIRECTIONS,EMERGTITLE,NAME,OWNER,GlobalID
-8859181.176,4414436.406,27106,27892,10505074,11741 CALLANDS ROAD,NOT AVAILABLE,CALLANDS,VA,24530,4125,PITTSYLVANIA,51143,922160,FIRE AND RESCUE SERVICE,-79.5833786,36.8228023,ONENTITY,YES,NOT AVAILABLE,14316,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 724-6459,NOT AVAILABLE,ON THE SOUTH SIDE OF CALLAND ROAD LESS THEN 0.1 MILES SW OF SAGO ROAD AND CALLANDS ROAD INTERSECTION.,NOT AVAILABLE,CALLANDS VOLUNTEER FIRE AND RESCUE DEPARTMENT,LOCAL,f19d5db8-16a0-4883-ba7d-362884d3c167
-8836603.091,4399475.456,27107,27893,10505073,210 DEERWOOD DRIVE,NOT AVAILABLE,BLAIRS,VA,24527,1030,PITTSYLVANIA,51143,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.3805562,36.7151432,ONENTITY,YES,NOT AVAILABLE,14315,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 836-3065,NOT AVAILABLE,ON THE NW CORNER OF US HIGHWAY 29 AND DEERWOOD DRIVE.,NOT AVAILABLE,BLAIRS VOLUNTEER FIRE DEPARTMENT,LOCAL,781b3eea-46c7-48ec-a578-d1f9af250724
-8862522.846,4465171.859,27108,27894,10504773,12737 NORTH OLD MONETA ROAD,NOT AVAILABLE,MONETA,VA,24121,N/A,BEDFORD,51019,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.6133973,37.1867676,ONENTITY,YES,NOT AVAILABLE,1905,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 297-7281,NOT AVAILABLE,LOCATED ON THE NW SIDE OF NORTH OLD MONETA ROAD LESS THEN 0.10 MILES NE OF RUCKER ROAD.,NOT AVAILABLE,MONETA VOLUNTEER FIRE DEPARTMENT STATION 1,LOCAL,ed73a177-fd35-449d-8add-90f61d508835
-8861019.461,4438778.652,27109,27895,10505072,3016 SMITH MOUNTAIN ROAD,NOT AVAILABLE,PENHOOK,VA,24137,N/A,PITTSYLVANIA,51143,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.5998921,36.9976458,ONENTITY,YES,NOT AVAILABLE,14314,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 927-5131,NOT AVAILABLE,ON THE SE SIDE OF SMITH MOUNTAIN ROAD ACROSS FROM THE WATERS EDGE DRIVE AND SMITH MOUNTAIN ROAD INTERSECTION.,NOT AVAILABLE,COOL BRANCH VOLUNTEER FIRE DEPARTMENT,LOCAL,8333a0ba-6640-4d56-9de7-ca29c39100cb
-8861282.653,4386294.378,27110,27896,10505071,11912 MARTINSVILLE HIGHWAY,NOT AVAILABLE,DANVILLE,VA,24541,873,PITTSYLVANIA,51143,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.6022564,36.620167,ONENTITY,YES,NOT AVAILABLE,14313,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 685-3797,NOT AVAILABLE,ON THE NE SIDE OF US 58 BETWEEN THE SOUTHERN MOST BULL DOG LANE AND US 58 INTERSECTION AND ROCKWOOD DRIVE.,NOT AVAILABLE,BROSVILLE COMMUNITY VOLUNTEER FIRE DEPARTMENT,LOCAL,88cd0520-c518-4e8f-8b59-ed5b4ab4d212
-8828063.56,4381428.232,27111,27897,10505067,3880 TOM FORK ROAD,NOT AVAILABLE,RINGGOLD,VA,24586,3846,PITTSYLVANIA,51143,922160,FIRE AND RESCUE SERVICE,-79.3038442,36.5850743,ONENTITY,YES,NOT AVAILABLE,14309,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 822-6989,NOT AVAILABLE,ON THE SOUTH SIDE OF TOM FORK ROAD BETWEEN RINGGOLD ROAD AND GUNN GARLAND ROAD,NOT AVAILABLE,RINGGOLD VOLUNTEER FIRE AND RESCUE,LOCAL,43bb1a8f-1ee9-46d8-86f7-62d560aafbd7
-8847563.888,4388764.497,27112,27898,10505065,4812 MOUNT CROSS ROAD,NOT AVAILABLE,DANVILLE,VA,24540,5330,PITTSYLVANIA,51143,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.4790187,36.6379743,ONENTITY,YES,NOT AVAILABLE,14307,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 797-5535,NOT AVAILABLE,ON THE NE CORNER OF RIDGEWOOD DRIVE AND MOUNT CROSS ROAD.,NOT AVAILABLE,MOUNT CROSS VOLUNTEER FIRE DEPARTMENT,LOCAL,fdb5bf05-b6c6-4669-86ed-ad088e35bf6c
-8815523.499,4435477.027,27113,27899,10505061,405 STRAIGHTSTONE ROAD,NOT AVAILABLE,GRETNA,VA,24557,N/A,PITTSYLVANIA,51143,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.191195,36.9739547,ONENTITY,YES,NOT AVAILABLE,14303,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 335-5209,NOT AVAILABLE,MORE THEN 0.1 MILES LESS THEN 0.2 MILES SE OF THE OWENS ROAD AND STRAIGHTSTONE ROAD INTERSECTION ON THE NORTH SIDE OF STRAIGHTSTONE ROAD.,NOT AVAILABLE,RENAN VOLUNTEER FIRE DEPARTMENT,LOCAL,225443cc-ff39-45f7-bf96-8b27f8342858
-8944102.323,4381144.014,27114,27900,10505051,2086 DRY POND HIGHWAY,NOT AVAILABLE,STUART,VA,24171,3631,PATRICK,51141,922160,FIRE AND RESCUE SERVICE,-80.3462382,36.5830242,ONENTITY,YES,NOT AVAILABLE,14102,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 694-6025,NOT AVAILABLE,LOCATED ON THE SOUTH SIDE OF DRY POND HIGHWAY LESS THEN 0.1 MILES SW OF WILLARD CREEK LANE,NOT AVAILABLE,COLLINSTOWN - CLAUDVILLE - DRYPOND - FIVE FORKS VOLUNTEER FIRE AND RESCUE DEPARTMENT STATION 1 - HEADQUARTERS,LOCAL,fe2b866b-36c1-4695-a1b0-bcee58eed355
-8788405.514,4581639.264,27115,27901,10504765,892 MOUNT TORREY ROAD,NOT AVAILABLE,LYNDHURST,VA,22952,2603,AUGUSTA,51015,922160,FIRE AND RESCUE SERVICE,-78.94759,38.0156669,ONENTITY,YES,NOT AVAILABLE,1519,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 949-8969,NOT AVAILABLE,NE CORNER OF MOUNT TORREY ROAD AND MOUNTAIN SIDE LANE.,NOT AVAILABLE,AUGUSTA COUNTY FIRE AND RESCUE - WILSON VOLUNTEER FIRE DEPARTMENT COMPANY 19,LOCAL,19d6b42d-4564-4bcc-941c-1cc518e5c5ee
-8809751.343,4601502.848,27116,27902,10504763,697 PARKERSBURG TURNPIKE,NOT AVAILABLE,STAUNTON,VA,24401,6124,AUGUSTA,51015,922160,FIRE AND RESCUE SERVICE,-79.1393428,38.1561128,ONENTITY,YES,NOT AVAILABLE,1514,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 886-5011,NOT AVAILABLE,ON THE NORTH SIDE OF PARKERSBURG TURNPIKE BETWEEN 0.1 AND 0.2 MILES SW OF FROG POND ROAD.,NOT AVAILABLE,AUGUSTA COUNTY FIRE AND RESCUE - SWOOPE VOLUNTEER FIRE DEPARTMENT COMPANY 14,LOCAL,56665764-89d0-4bb4-ae76-231ae702fb6a
-8812386.381,4611466.851,27117,27903,10504755,3829 CHURCHVILLE AVENUE,NOT AVAILABLE,CHURCHVILLE,VA,24421,2501,AUGUSTA,51015,922160,FIRE AND RESCUE SERVICE,-79.1630138,38.2264618,ONENTITY,YES,NOT AVAILABLE,1504,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 337-6043,NOT AVAILABLE,NORTH CORNER OF US-250 AND VA-42.,NOT AVAILABLE,AUGUSTA COUNTY FIRE AND RESCUE - CHURCHVILLE VOLUNTEER FIRE AND RESCUE DEPARTMENT COMPANY 4 / RESCUE 4,LOCAL,7fdf2212-3f30-4799-bbda-2ab0c4dd4235
-8759112.383,4476783.198,27118,27904,10504752,2394 UNITED STATES HIGHWAY 460 BUSINESS ROUTE,NOT AVAILABLE,PAMPLIN,VA,23958,N/A,APPOMATTOX,51011,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.6844453,37.2698197,ONENTITY,YES,NOT AVAILABLE,1102,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 248-6690,NOT AVAILABLE,LOCATED ON THE NE SIDE OF US HIGHWAY 460 BUSINESS ROUTE LESS THEN 0.10 MILES NW OF STATE HIGHWAY 600.,NOT AVAILABLE,PAMPLIN VOLUNTEER FIRE DEPARTMENT AND EMERGENCY MEDICAL SERVICES,LOCAL,ca0dce66-8d58-4916-b3c6-d2b893df2cb7
-8818406.303,4533261.448,27119,27905,10504750,4893 LEXINGTON TURNPIKE,NOT AVAILABLE,AMHERST,VA,24521,N/A,AMHERST,51009,922160,FIRE AND RESCUE SERVICE,-79.2170916,37.6724833,ONENTITY,YES,NOT AVAILABLE,903,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 922-7433,NOT AVAILABLE,"ON THE WEST SIDE OF LEXINGTON TURNPIKE ABOUT 0.2 MILE NW OF BUFFALO SPRINGS TURNPIKE, DIRECTLY ACROSS FROM FALLING CREEK ROAD",NOT AVAILABLE,PEDLAR VOLUNTEER FIRE AND RESCUE,LOCAL,f853fc6a-035e-4829-baee-05685971e089
-8808707.414,4558710.689,27120,27906,10505029,119 FORK MOUNTAIN LANE,NOT AVAILABLE,MONTEBELLO,VA,24464,N/A,NELSON,51125,922160,FIRE AND RESCUE SERVICE,-79.129965,37.8532148,ONENTITY,YES,NOT AVAILABLE,12507,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 377-2145,NOT AVAILABLE,LOCATED ON THE NW SIDE OF FORK MOUNTAIN LANE 0.1 MILES NE OF CRABTREE FALLS HIGHWAY.,NOT AVAILABLE,MONTEBELLO VOLUNTEER FIRE DEPARTMENT AND RESCUE SQUAD,LOCAL,702db7d8-70aa-4037-a314-c18af39c1c17
-8788216.649,4567112.592,27121,27907,10505028,2390 WINTERGREEN DRIVE,NOT AVAILABLE,ROSELAND,VA,22967,N/A,NELSON,51125,922160,FIRE AND RESCUE SERVICE,-78.9458934,37.9127851,ONENTITY,YES,NOT AVAILABLE,12506,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 325-8536,NOT AVAILABLE,LOCATED ON THE SE SIDE OF WINTERGREEN DRIVE BETWEEN HICKORYNUT DRIVE AND MOUNTAIN INN LOOP.,NOT AVAILABLE,WINTERGREEN VOLUNTEER FIRE DEPARTMENT / WINTERGREEN VOLUNTEER RESCUE SQUAD STATION 1,LOCAL,005e3f08-23f4-4c3b-803f-20c682267b48
-8775736.306,4578429.523,27122,27908,10505027,11100 ROCKFISH VALLEY HIGHWAY,NOT AVAILABLE,AFTON,VA,22920,N/A,NELSON,51125,922160,FIRE AND RESCUE SERVICE,-78.8337805,37.9929471,ONENTITY,YES,NOT AVAILABLE,12505,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 456-6465,NOT AVAILABLE,LOCATED ON THE SE SIDE OF ROCKFISH VALLEY HIGHWAY BETWEEN WINDY ACRES CIRCLE AND WINDY ACRES DRIVE.,NOT AVAILABLE,ROCKFISH VALLEY VOLUNTEER FIRE AND RESCUE DEPARTMENT,LOCAL,f78ef70d-bb91-4ad9-8182-f0596844fd30
-8776032.301,4516090.62,27123,27909,10505026,8786 RICHMOND HIGHWAY,NOT AVAILABLE,GLADSTONE,VA,24553,N/A,NELSON,51125,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.8364395,37.5502928,ONENTITY,YES,NOT AVAILABLE,12504,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 933-8665,NOT AVAILABLE,LOCATED ON THE SW SIDE OF RICHMOND HIGHWAY BETWEEN GLADSTONE ROAD AND RIVERBEND LANE.,NOT AVAILABLE,GLADSTONE VOLUNTEER FIRE DEPARTMENT,LOCAL,7632acda-d665-4b92-84d9-f160f9ce371f
-8736327.009,4591200.988,27124,27910,10504736,3055 BERKMAR DRIVE,NOT AVAILABLE,CHARLOTTESVILLE,VA,22901,1446,ALBEMARLE,51003,922160,FIRE AND RESCUE SERVICE,-78.4797608,38.083307,ONENTITY,YES,NOT AVAILABLE,380,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 973-1717,NOT AVAILABLE,ON THE WEST SIDE OF BERKMAR DRIVE BETWEEN 0.1 AND 0.2 MILES SW OF WEST RIO ROAD.,NOT AVAILABLE,DEPARTMENT OF FIRE RESCUE - SEMINOLE TRAIL VOLUNTEER FIRE DEPARTMENT STATION 8 / CHARLOTTESVILLE - ALBEMARLE RESCUE SQUAD STATION 8,LOCAL,b8ab25a5-cbed-4664-b05b-4121dfe52b6d
-8739016.752,4552269.404,27125,27911,10504735,141 IRISH ROAD,NOT AVAILABLE,SCOTTSVILLE,VA,24590,3807,ALBEMARLE,51003,922160,FIRE AND RESCUE SERVICE,-78.5039232,37.8075128,ONENTITY,YES,NOT AVAILABLE,370,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 286-2841,NOT AVAILABLE,ON THE SOUTH SIDE OF IRISH ROAD ABOUT 0.1 MILES WEST OF JAMES RIVER ROAD.,NOT AVAILABLE,DEPARTMENT OF FIRE RESCUE - SCOTTSVILLE VOLUNTEER FIRE DEPARTMENT STATION 7,LOCAL,13900060-a7cb-469e-886d-05727901d3a2
-8737551.146,4599995.066,27126,27912,10504732,283 REAS FORD ROAD,NOT AVAILABLE,EARLYSVILLE,VA,22936,2410,ALBEMARLE,51003,922160,FIRE AND RESCUE SERVICE,-78.4907574,38.1454614,ONENTITY,YES,NOT AVAILABLE,340,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 973-8862,NOT AVAILABLE,SW CORNER OF REAS FORD ROAD AND GRAEMONT DRIVE,NOT AVAILABLE,DEPARTMENT OF FIRE RESCUE - EARLYSVILLE VOLUNTEER FIRE COMPANY INCORPORATED STATION 4,LOCAL,2972fd4a-a875-4fa1-9797-f7cbacad6e12
-8780210.721,4545764.475,27127,27913,10505023,53 BAKER LANE,NOT AVAILABLE,LOVINGSTON,VA,22949,N/A,NELSON,51125,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.8739749,37.7613306,ONENTITY,YES,NOT AVAILABLE,12501,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 263-4060,NOT AVAILABLE,LOCATED ON THE NW CORNER OF RIDGE LANE AND BAKER LANE.,NOT AVAILABLE,LOVINGSTON VOLUNTEER FIRE DEPARTMENT,LOCAL,81aa323c-2ef4-4ae4-a57c-7066adf95dbb
-8756184.424,4573199.939,27128,27914,10504731,4907 PLANK ROAD,NOT AVAILABLE,NORTH GARDEN,VA,22959,1615,ALBEMARLE,51003,922160,FIRE AND RESCUE SERVICE,-78.658143,37.9559149,ONENTITY,YES,NOT AVAILABLE,330,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 971-1583,NOT AVAILABLE,SOUTH CORNER OF MONACAN TRAIL ROAD AND PLANK ROAD.,NOT AVAILABLE,DEPARTMENT OF FIRE RESCUE - NORTH GARDEN VOLUNTEER FIRE COMPANY STATION 3,LOCAL,88070d9b-6a45-4bb5-92f1-d4955ccac076
-8798648.691,4386785.132,27129,27915,10504929,1002 MELON ROAD,NOT AVAILABLE,SOUTH BOSTON,VA,24592,6668,HALIFAX,51083,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.039606,36.6237052,ONENTITY,YES,NOT AVAILABLE,8310,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 753-6726,NOT AVAILABLE,LOCATED ON THE NE CORNER OF THE INTERSECTION OF PHILPOTT ROAD AND MELON ROAD.,NOT AVAILABLE,TURBEVILLE VOLUNTEER FIRE DEPARTMENT,LOCAL,705686c4-63ac-4b89-bebb-fcd4c3a93638
-8779048.537,4425386.049,27130,27916,10504928,1051 MORTONS FERRY ROAD,NOT AVAILABLE,NATHALIE,VA,24577,4003,HALIFAX,51083,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.8635348,36.9015001,ONENTITY,YES,NOT AVAILABLE,8309,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 454-6845,NOT AVAILABLE,LOCATED ON THE NW SIDE OF MORTONS FERRY ROAD APPROXIMATELY 0.2 MILES NE OF HUNTING CREEK ROAD,NOT AVAILABLE,TRIANGLE VOLUNTEER FIRE DEPARTMENT,LOCAL,fd39e670-0a54-4c97-9f1e-5baf51a6466d
-8799240.29,4431126.097,27131,27917,10504925,4201 LEDA-GROVE ROAD,NOT AVAILABLE,NATHALIE,VA,24577,3513,HALIFAX,51083,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.0449204,36.9427229,ONENTITY,YES,NOT AVAILABLE,8306,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 349-3500,NOT AVAILABLE,LOCATED ON THE WEST SIDE OF LEDA-GROVE ROAD BETWEEN CODY ROAD AND MILNER LANE,NOT AVAILABLE,NORTH HALIFAX VOLUNTEER FIRE DEPARTMENT,LOCAL,2b9097c7-26e8-4e7d-9aa0-56ad0255fe02
-8763590.448,4392179.876,27132,27918,10504924,11009 BILL TUCK HIGHWAY,NOT AVAILABLE,VIRGILINA,VA,24598,3105,HALIFAX,51083,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.7246724,36.6625894,ONENTITY,YES,NOT AVAILABLE,8305,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 572-6194,NOT AVAILABLE,LOCATED ON THE NORTH SIDE OF BILL TUCK HIGHWAY APPROXIMATELY 0.2 MILES WEST OF AARONS CREEK ROAD,NOT AVAILABLE,MIDWAY VOLUNTEER FIRE DEPARTMENT,LOCAL,7d5c147e-1f3a-4c75-a79a-dbde74a9a1d4
-8785819.502,4406907.446,27133,27919,10504922,375 NORTH MAIN STREET,NOT AVAILABLE,HALIFAX,VA,24558,N/A,HALIFAX,51083,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.9243594,36.7686427,ONENTITY,YES,NOT AVAILABLE,8303,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 476-6001,NOT AVAILABLE,LOCATED ON THE SE SIDE OF NORTH MAIN STREET BETWEEN GREEN STREET AND MARY BETHUNY LANE,NOT AVAILABLE,HALIFAX VOLUNTEER FIRE DEPARTMENT,LOCAL,73b03038-7b59-4943-a8b8-d629bad71d0c
-8785513.808,4385242.338,27134,27920,10504921,1009 BLACK WALNUT CHURCH ROAD,NOT AVAILABLE,ALTON,VA,24520,3071,HALIFAX,51083,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.9216133,36.6125814,ONENTITY,YES,NOT AVAILABLE,8302,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 575-7094,NOT AVAILABLE,LOCATED ON THE SW CORNER OF US-501 AND BLACK WALNUT CHURCH ROAD,NOT AVAILABLE,CLUSTER SPRINGS VOLUNTEER FIRE DEPARTMENT,LOCAL,e1dd427a-5394-4265-989c-fad7c81b6ff2
-8764333.621,4415948.479,27135,27921,10504920,1020 NORTH GAYLE STREET,NOT AVAILABLE,CLOVER,VA,24534,N/A,HALIFAX,51083,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.7313485,36.8336747,ONENTITY,YES,NOT AVAILABLE,8301,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 454-7340,NOT AVAILABLE,LOCATED ON THE EAST SIDE OF NORTH GAYLE STREET LESS THEN 0.1 MILES NORTH OF EAST CHURCH STREET,NOT AVAILABLE,CLOVER VOLUNTEER FIRE DEPARTMENT,LOCAL,f7f54b63-abc4-43f3-a02f-76f2302adbbe
-8826741.215,4471602.58,27136,27922,10504818,10624 COLONIAL HIGHWAY,NOT AVAILABLE,EVINGTON,VA,24550,3814,CAMPBELL,51031,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.2919654,37.2327757,ONENTITY,YES,NOT AVAILABLE,3117,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 821-1717,NOT AVAILABLE,ON THE SW CORNER OF COLONIAL HIGHWAY AND CHURCH LANE.,NOT AVAILABLE,EVINGTON VOLUNTEER FIRE DEPARTMENT STATION 1 - HEADQUARTERS,LOCAL,8f0b65b8-7791-44c6-81a9-e43e21e1d085
-8742821.318,4616396.651,27137,27923,10504919,9144 DYKE ROAD,NOT AVAILABLE,DYKE,VA,22935,N/A,GREENE,51079,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.5381002,38.2612426,ONENTITY,YES,NOT AVAILABLE,7903,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 985-3711,NOT AVAILABLE,LOCATED ON THE NE CORNER OF THE INTERSECTION OF DYKE ROAD AND MOUNT OLIVET ROAD,NOT AVAILABLE,DYKE VOLUNTEER FIRE COMPANY STATION 3,LOCAL,70d588d4-4dc1-433c-9a52-2de529d093dc
-8749169.679,4466829.971,27138,27924,10505080,2673 DARLINGTON HEIGHTS ROAD,NOT AVAILABLE,PAMPLIN,VA,23958,N/A,PRINCE EDWARD,51147,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.5951285,37.1986332,ONENTITY,YES,NOT AVAILABLE,14703,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 248-6805,NOT AVAILABLE,NW CORNER OF VA-665 AND VA-664,NOT AVAILABLE,DARLINGTON HEIGHTS VOLUNTEER FIRE DEPARTMENT,LOCAL,e5bde72c-22e8-4b39-8599-733ccbc69938
-8816437.604,4394681.179,27139,27925,10505077,1341 LAUREL GROVE ROAD,NOT AVAILABLE,SUTHERLIN,VA,24594,3453,PITTSYLVANIA,51143,922160,FIRE AND RESCUE SERVICE,-79.1994065,36.6806116,ONENTITY,YES,NOT AVAILABLE,14321,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 822-8821,NOT AVAILABLE,ON THE NW CORNER OF RODGERS ROAD AND LAUREL GROVE ROAD,NOT AVAILABLE,LAUREL GROVE VOLUNTEER FIRE AND RESCUE,LOCAL,64ea4b70-6bef-4374-9fc4-2dc894370b11
-8737068.969,4583577.79,27140,27926,10505251,203 RIDGE STREET,NOT AVAILABLE,CHARLOTTESVILLE,VA,22902,5551,CHARLOTTESVILLE (CITY),51540,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.4864259,38.0293852,ONENTITY,YES,NOT AVAILABLE,54000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(434) 970-3241,NOT AVAILABLE,ON THE WEST SIDE OF RIDGE STREET BETWEEN MONTICELLO AVENUE AND WEST MAIN STREET.,NOT AVAILABLE,CHARLOTTESVILLE FIRE DEPARTMENT - HEADQUARTERS,LOCAL,ca6b82b7-a741-42be-a2cd-37c9934cbcbd
-8833808.276,4541887.89,27141,27927,10505250,2010 SYCAMORE AVENUE,NOT AVAILABLE,BUENA VISTA,VA,24416,3124,BUENA VISTA (CITY),51530,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.3554499,37.7337947,ONENTITY,YES,NOT AVAILABLE,53000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 261-4717,NOT AVAILABLE,ON THE NE CORNER OF THE INTERSECTION OF SYCAMORE AVENUE AND WEST 20TH STREET,NOT AVAILABLE,BUENA VISTA FIRE DEPARTMENT COMPANY 10,LOCAL,2eff9689-ecda-43d0-ae57-c067cc10c133
-8852593.748,4486117.648,27142,27928,10505248,315 BEDFORD AVENUE,NOT AVAILABLE,BEDFORD,VA,24523,1917,BEDFORD,51515,922160,AMBULANCE AND FIRE SERVICE COMBINED,-79.5242027,37.3365195,ONENTITY,YES,NOT AVAILABLE,51500,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(540) 586-3433,NOT AVAILABLE,LOCATED ON THE SW SIDE OF BEDFORD AVENUE BETWEEN AVENEL AVENUE AND ROBINSON WAY.,NOT AVAILABLE,BEDFORD FIRE DEPARTMENT,PRIVATE OR INDUSTRIAL FIRE BRIGADE,a807340d-2b1e-48f9-aa7b-fe8d06f68609
