X,Y,SHELTER_ID,SHELTER_NAME,ADDRESS_1,CITY,COUNTY_PARISH,FIPS_CODE,STATE,ZIP,MAIL_ADDR_SAME_AS_PHYS_ADDR,MAILING_ADDRESS_1,MAILING_ADDRESS_2,MAILING_CITY,MAILING_COUNTY_PARISH,MAILING_STATE,MAILING_ZIP,FACILITY_USAGE_CODE,EVACUATION_CAPACITY,POST_IMPACT_CAPACITY,ADA_COMPLIANT,WHEELCHAIR_ACCESSIBLE,PET_ACCOMMODATIONS_CODE,PET_ACCOMMODATIONS_DESC,GENERATOR_ONSITE,SELF_SUFFICIENT_ELECTRICITY,LATITUDE,LONGITUDE,IN_100_YR_FLOODPLAIN,IN_500_YR_FLOODPLAIN,IN_SURGE_SLOSH_AREA,PRE_LANDFALL_SHELTER,SHELTER_CODE,ORG_ORGANIZATION_ID,ORG_ORGANIZATION_NAME,ORG_MAIN_PHONE,ORG_FAX,ORG_EMAIL,ORG_HOTLINE_PHONE,ORG_OTHER_PHONE,ORG_ADDRESS,ORG_CITY,ORG_STATE,ORG_ZIP,ORG_POC_NAME,ORG_POC_PHONE,ORG_POC_AFTER_HOURS_PHONE,ORG_POC_EMAIL,ORG_HOURS_OF_OPERATION,POPULATION_CODE,INCIDENT_ID,SHELTER_STATUS_CODE,SHELTER_OPEN_DATE,SHELTER_CLOSED_DATE,REPORTING_PERIOD,GENERAL_POPULATION,MEDICAL_NEEDS_POPULATION,OTHER_POPULATION,OTHER_POPULATION_DESCRIPTION,TOTAL_POPULATION,PET_POPULATION,INCIDENT_NUMBER,INCIDENT_NAME,INCIDENT_CODE,OBJECTID,SCORE,STATUS,MATCH_TYPE,LOC_NAME,GEOX,GEOY,FACILITY_TYPE,SUBFACILITY_CODE,DATA_SOURCE_ID
-76.45036493,37.12611132,326584,Tabb Middle School,300 YORKTOWN RD,YORKTOWN,York, ,VA,23693,YES, , , , , , ,POST,700,700, , , , , , ,37.12611132,-76.45036493, , , , ,GENERAL,121972,YORK-POQUOSON CHAPTER, , , , , ,6912 George Washington Hwy.,Yorktown,VA,23692, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,33094,100,M,A,Street,-76.45036493,37.12611132,SHELTER,GENPOPSHEL,0
-81.49025552,37.12745131,326586,Tazewell Middle School,100 Bulldog Lane,TAZEWELL,TAZEWELL, ,VA,24651,NO, , , , , , ,EVAC,521,260, , , , , , ,37.12745131,-81.49025552, , , , ,GENERAL,121633,MOUNTAIN EMPIRE CHAPTER, , , , , ,14298 LEE HIGHWAY,BRISTOL,VA,24202, , , , ,5-Aug,GENERAL,,CLOSED,,,,,,,,,,,,,33095,82,M,A,Street,-81.49025552,37.12745131,SHELTER,GENPOPSHEL,0
-76.3974758,37.0196226,326082,LINDSAY MIDDLE SCHOOL,1636 BRIARFIELD RD,HAMPTON,Hampton City, ,VA,23661,NO, , , , , , ,EVAC,875,438, , , , ,YES, ,37.0196226,-76.3974758, , , , ,GENERAL,121463,HAMPTON ROADS CHAPTER, , , , , ,4905 W MERCURY RD,NEWPORT NEWS,VA,23605, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,33216,100,M,A,Street,-76.3974758,37.0196226,SHELTER,GENPOPSHEL,0
-77.04688524,38.80001042,326083,LYLES CROUCH SCHOOL,530 S SAINT ASAPH ST,Alexandria,Alexandria City, ,VA,22314,NO, , , , , , ,EVAC,139,70, , , , , , ,38.80001042,-77.04688524, , , , ,GENERAL,121129,ALEXANDRIA CHAPTER, , , , , ,123 North Alfred Street,Alexandria,VA,22314, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,33285,100,M,A,Street,-77.04688524,38.80001042,SHELTER,GENPOPSHEL,0
-77.45790238,38.74978329,326439,Mayfield Intermediate School,8550 Signal Hill Road,MANASSAS,MANASSAS CITY, ,VA,20110,YES, , , , , , ,EVAC,312,0, ,YES, , ,YES,NO,38.74978329,-77.45790238,NO, ,NO, ,GENERAL,121739,PRINCE WILLIAM CHAPTER, , , , , ,9317 WEST ST,MANASSAS,VA,20110, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,33492,100,M,A,Street,-77.45790238,38.74978329,SHELTER,GENPOPSHEL,0
-77.13447021,38.91230876,326441,Memorial Baptist Church,3455 N. Glebe Rd,ARLINGTON,ARLINGTON, ,VA,22207,YES, , , , , , ,EVAC,80,0, ,YES, , ,NO,NO,38.91230876,-77.13447021,NO, ,NO, ,GENERAL,121187,ARLINGTON COUNTY, , , , , ,4333 ARLINGTON BLVD,ARLINTON,VA,22203, , , , ,8:30am-4:30pm,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,33493,100,M,A,Street,-77.13447021,38.91230876,SHELTER,GENPOPSHEL,0
-76.70410864,37.27343826,326437,Matthew Whaley Elementary School,301 SCOTLAND ST,WILLIAMSBURG,JAMES CITY, ,VA,23185,YES, , , , , , ,EVAC,300,150, , , , , , ,37.27343826,-76.70410864, , , , ,GENERAL,121316,COLONIAL VIRGINIA CHAPTER, , , , , ,1317 JAMESTOWN RD SUITE 105,WILLIAMSBURG,VA,23185, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,33704,100,M,A,Street,-76.70410864,37.27343826,SHELTER,GENPOPSHEL,0
-77.91800453,37.5385494,326438,May Memorial Baptist Church,3922 OLD BUCKINGHAM RD,POWHATAN,POWHATAN, ,VA,23139,NO, , , , , , ,BOTH,278,139, , , , , , ,37.5385494,-77.91800453,YES, , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,33705,100,M,A,Street,-77.91800453,37.5385494,SHELTER,GENPOPSHEL,0
-76.34163,36.75614,341251,Deep Creek Middle,1955 Deal Dr,CHESAPEAKE,CHESAPEAKE CITY,,VA,23323,YES,,,,,,,POST,0,200,,,,,,,36.75614,-76.34163,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,,,,,,,,,,,34050,,,,GPS,-76.34163,36.75614,SHELTER,GENPOPSHEL,101
-76.34553996,36.75579749,326258,Deep Creek Elementary School,2809 FOREHAND RD,CHESAPEAKE,CHESAPEAKE CITY, ,VA,23323,YES, , , , , , ,POST,0,88, , , , , , ,36.75579749,-76.34553996,YES, , , ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,,CLOSED,,,,,,,,,,,,,34095,86,M,A,Street,-76.34553996,36.75579749,SHELTER,GENPOPSHEL,0
-77.70677177,38.74985523,326027,AUBURN MIDDLE SCHOOL,7270 RILEY RD,WARRENTON,FAUQUIER, ,VA,20187,NO, , , , , , ,EVAC,300,0, , , , ,YES, ,38.74985523,-77.70677177, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL-MEDICAL-FUNCTIONAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34096,100,M,A,Street,-77.70677177,38.74985523,SHELTER,GENPOPSHEL,0
-75.99640516,36.81435235,326028,Birdneck Elementary School,957 S BIRDNECK RD,VIRGINIA BEACH,VIRGINIA BEACH CITY, ,VA,23451,YES, , , , , , ,POST,601,450, , , , , , ,36.81435235,-75.99640516,YES, ,YES, ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,590,CLOSED,2020/10/28 12:00:00+00,,OVERNIGHT,0,0,,,0,,3594,Hurricane Irene 8/11 VA/DC,HUR,34097,100,M,A,Street,-75.99640516,36.81435235,SHELTER,GENPOPSHEL,0
-76.38142291,36.81500885,326136,Woodrow Wilson High School,1401 ELMHURST LN,PORTSMOUTH,PORTSMOUTH CITY, ,VA,23701,YES, , , , , , ,POST,0,600, , , , ,YES, ,36.81500885,-76.38142291, , ,YES, ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,,CLOSED,,,,,,,,,,,,,34147,100,M,A,Street,-76.38142291,36.81500885,SHELTER,GENPOPSHEL,0
-77.53911116,37.78038608,326081,Liberty Middle School,13496 LIBERTY SCHOOL RD,ASHLAND,HANOVER, ,VA,23005,NO, , , , , , ,BOTH,396,198, , , , , , ,37.78038608,-77.53911116, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34184,100,M,A,Street,-77.53911116,37.78038608,SHELTER,GENPOPSHEL,0
-76.92397489,36.6642555,326434,Martin Luther King Junior Community Center,683 OAK ST,FRANKLIN,FRANKLIN CITY, ,VA,23851,YES, , , , , , ,POST,0,70, , , , , , ,36.6642555,-76.92397489, , , , ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34186,100,M,A,Street,-76.92397489,36.6642555,SHELTER,GENPOPSHEL,0
-77.99638943,38.4635021,326142,Galbreath Marshell Bldg.,1401 Old fredericksburg Rd.,CULPEPER,CULPEPER, ,VA,22701,YES, , , , , , ,BOTH,125,62, ,YES, , ,NO,NO,38.4635021,-77.99638943,NO, ,NO, ,GENERAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34221,100,M,A,Street,-77.99638943,38.4635021,SHELTER,GENPOPSHEL,0
-77.79511217,38.71928728,326145,St. John The Evangelist Catholic School,111 King Street,WARRENTON,FAUQUIER, ,VA,20186,YES, , , , , , ,BOTH,200,100, ,YES, , ,YES, ,38.71928728,-77.79511217,NO, ,NO, ,GENERAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34222,100,M,A,Street,-77.79511217,38.71928728,SHELTER,GENPOPSHEL,0
-77.47434199,38.46647886,326146,A.G.WRIGHT MIDDLE SCHOOL,100 WOOD DR,Stafford,Stafford, ,VA,22556,NO, , , , , , ,EVAC,637,318, , , , ,YES, ,38.46647886,-77.47434199, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34223,100,M,A,Street,-77.47434199,38.46647886,SHELTER,OTHER,0
-76.74054018,36.80879454,326134,WINDSOR HIGH SCHOOL,24 CHURCH ST,WINDSOR,ISLE OF WIGHT, ,VA,23487,NO, , , , , , ,EVAC,900,450, , , , ,YES, ,36.80879454,-76.74054018, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121463,HAMPTON ROADS CHAPTER, , , , , ,4905 W MERCURY RD,NEWPORT NEWS,VA,23605, , , , ,5-Aug,GENERAL-MEDICAL-FUNCTIONAL,590,CLOSED,2020/08/26 11:00:00+00,2011/08/27 00:00:00+00,OVERNIGHT,14,0,,,14,,3594,Hurricane Irene 8/11 VA/DC,HUR,34255,100,M,A,Street,-76.74054018,36.80879454,SHELTER,GENPOPSHEL,0
-78.47021523,38.08778335,326135,Woodbrook Elementary School,100 Woodbrook Drive,CHARLOTTESVILLE,ALBEMARLE, ,VA,22901,YES, , , , , , ,BOTH,293,147, , , , , , ,38.08778335,-78.47021523,NO, ,NO, ,GENERAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34256,100,M,A,Street,-78.47021523,38.08778335,SHELTER,GENPOPSHEL,0
-77.39710821,38.4117731,326569,STAFFORD MIDDLE SCHOOL,101 SPARTAN DR,Stafford,Stafford, ,VA,22554,NO, , , , , , ,EVAC,566,283, ,YES, , ,YES, ,38.4117731,-77.39710821, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34579,100,M,A,Street,-77.39710821,38.4117731,SHELTER,OTHER,0
-77.11154649,38.81600936,326099,PATRICK HENRY SCHOOL,4643 TANEY AVE,Alexandria,Alexandria City, ,VA,22304,NO, , , , , , ,EVAC,109,54, , , , , , ,38.81600936,-77.11154649, , , , ,GENERAL,121129,ALEXANDRIA CHAPTER, , , , , ,123 North Alfred Street,Alexandria,VA,22314, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34583,100,M,A,Street,-77.11154649,38.81600936,SHELTER,GENPOPSHEL,0
-76.2719934,36.78692302,326101,Portlock Primary School,1857 VARSITY DR,CHESAPEAKE,CHESAPEAKE CITY, ,VA,23324,YES, , , , , , ,POST,0,252, ,YES, , , , ,36.78692302,-76.2719934,YES, ,YES, ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34609,100,M,A,Street,-76.2719934,36.78692302,SHELTER,GENPOPSHEL,0
-77.6973109,39.11848733,326411,LINCOLN ELEMENTARY SCHOOL,18048 LINCOLN RD,PURCELLVILLE,LOUDOUN, ,VA,20132,NO, , , , , , ,EVAC,300,150, , , , , , ,39.11848733,-77.6973109, , , , ,OTHER,121556,LOUDOUN COUNTY CHAPTER, , , , , ,604 SOUTH KING STREET,LEESBURG,VA,20175, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34611,100,M,A,Street,-77.6973109,39.11848733,SHELTER,OTHER,0
-77.142699,38.82181898,326412,Lincolnia Senior Center,4710 N Chambliss St,ALEXANDRIA,FAIRFAX, ,VA,22312,YES, , , , , , ,EVAC,176,0, ,YES, , ,YES,NO,38.82181898,-77.142699,NO, ,NO, ,GENERAL,121643,NATIONAL CAPITAL AREA, , , , , ,8550 ARLINGTON BLVD,FAIRFAX,VA,22031, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34612,100,M,A,Street,-77.142699,38.82181898,SHELTER,GENPOPSHEL,0
-77.44020372,37.55383787,326587,The Calhoun Center,436 Calhoun Street,RICHMOND,RICHMOND CITY, ,VA,23219,NO, , , , , , ,BOTH,265,132, , , , , , ,37.55383787,-77.44020372, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34739,81,M,A,Street,-77.44020372,37.55383787,SHELTER,GENPOPSHEL,0
-76.50674343,37.37474688,326588,Thomas C. Walker Elementary School,6099 T.C. WALKER RD,GLOUCESTER,GLOUCESTER, ,VA,23061,NO, , , , , , ,EVAC,150,75, , , , , , ,37.37474688,-76.50674343, , , , ,OTHER,121414,GLOUCESTER COUNTY CHAPTER (VA), , , , , ,2823 GEORGE WASHINGTON MEMORIAL HWY,GLOUCESTER,VA,23061, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34740,92,M,A,Street,-76.50674343,37.37474688,SHELTER,OTHER,0
-77.3281482,38.86051681,326404,Lanier Middle School,3801 Jermantown Road,FAIRFAX,FAIRFAX CITY, ,VA,22030,YES, , , , , , ,BOTH,542,271, ,YES, , ,YES,NO,38.86051681,-77.3281482,NO, ,NO, ,GENERAL,121643,NATIONAL CAPITAL AREA, , , , , ,8550 ARLINGTON BLVD,FAIRFAX,VA,22031, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34749,100,M,A,Street,-77.3281482,38.86051681,SHELTER,GENPOPSHEL,0
-76.68570851,37.30604767,326204,Bruton High School,185 E ROCHAMBEAU RD,WILLIAMSBURG,James City, ,VA,23188,YES, , , , , , ,EVAC,770,770, , , , ,YES, ,37.30604767,-76.68570851, , , , ,GENERAL,121972,YORK-POQUOSON CHAPTER, , , , , ,6912 George Washington Hwy.,Yorktown,VA,23692, , , , , ,GENERAL,,CLOSED,,,,,,,,,,,,,34763,74,M,A,Street,-76.68570851,37.30604767,SHELTER,GENPOPSHEL,0
-77.41868295,38.73105041,326205,Buckhall Fire Station #16,7190 Yates Ford Road,MANASSAS,PRINCE WILLIAM, ,VA,20111,YES, , , , , , ,EVAC,160,0, , , , ,YES,YES,38.73105041,-77.41868295,NO, ,NO, ,GENERAL,121739,PRINCE WILLIAM CHAPTER, , , , , ,9317 WEST ST,MANASSAS,VA,20110, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34764,100,M,A,Street,-77.41868295,38.73105041,SHELTER,GENPOPSHEL,0
-77.57688269,38.29454647,326516,RIVERBEND HIGH SCHOOL,12301 SPOTSWOOD FURNACE RD,FREDERICKSBURG,SPOTSYLVANIA, ,VA,22407,NO, , , , , , ,EVAC,1000,500, , , , , , ,38.29454647,-77.57688269, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34765,100,M,A,Street,-77.57688269,38.29454647,SHELTER,OTHER,0
-76.49824484,37.054903,326517,Riverside Elementary School,1100 COUNTRY CLUB RD,NEWPORT NEWS,NEWPORT NEWS CITY, ,VA,23606,NO, , , , , , ,EVAC,0,250, , , , , , ,37.054903,-76.49824484, , , , ,GENERAL,121463,HAMPTON ROADS CHAPTER, , , , , ,4905 W MERCURY RD,NEWPORT NEWS,VA,23605, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34766,100,M,A,Street,-76.49824484,37.054903,SHELTER,OTHER,0
-82.17698681,37.33638181,326518,Riverview Elementary / Middle School,STATE RT 460 W,GRUNDY,BUCHANAN, ,VA,24614,NO, , , , , , ,EVAC,969,484, , , , ,YES, ,37.33638181,-82.17698681, , , , ,GENERAL,121633,MOUNTAIN EMPIRE CHAPTER, , , , , ,14298 LEE HIGHWAY,BRISTOL,VA,24202, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34767,76,T,A,Street,-82.17698681,37.33638181,SHELTER,GENPOPSHEL,0
-77.60123633,38.20907491,326521,ROBERT E LEE ELEMENTARY SCHOOL,7415 BROCK RD,Spotsylvania,Spotsylvania, ,VA,22553,NO, , , , , , ,EVAC,280,140, , , , ,YES, ,38.20907491,-77.60123633, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34768,100,M,A,Street,-77.60123633,38.20907491,SHELTER,OTHER,0
-77.11134864,38.77452363,326523,Robert East Lee Recreation Center,6601 N Telegraph Rd,ALEXANDRIA,FAIRFAX, ,VA,22310,YES, , , , , , ,BOTH,1017,508, ,YES, , ,NO,NO,38.77452363,-77.11134864,NO, ,NO, ,GENERAL,121643,NATIONAL CAPITAL AREA, , , , , ,8550 ARLINGTON BLVD,FAIRFAX,VA,22031, , , , ,8,GENERAL,664,CLOSED,2020/10/29 12:00:00+00,,OVERNIGHT,0,0,,,0,,#VA1111-01 ,11/05/2011 VA 11/11 Fires,FIR,34769,87,M,A,Street,-77.11134864,38.77452363,SHELTER,GENPOPSHEL,0
-76.68767803,36.58928802,326524,Robertson Elementary School,132 ROBERTSON ST,Suffolk,Suffolk City, ,VA,23438,NO, , , , , , ,EVAC,300,150, ,YES, , , , ,36.58928802,-76.68767803, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121864,SUFFOLK VIRGINIA, , , , , ,109 1/2 CLAY ST,SUFFOLK,VA,23439, , , , ,5-Aug,GENERAL-MEDICAL-FUNCTIONAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34770,100,M,A,Street,-76.68767803,36.58928802,SHELTER,GENPOPSHEL,0
-76.09692238,36.77887409,326402,Landstown High School,2001 CONCERT DR,VIRGINIA BEACH,VIRGINIA BEACH CITY, ,VA,23456,YES, , , , , , ,POST,800,600, , , , ,YES, ,36.77887409,-76.09692238,YES, ,YES, ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,590,CLOSED,2020/08/28 11:00:00+00,2011/08/28 00:00:00+00,OVERNIGHT,296,0,,,296,,3594,Hurricane Irene 8/11 VA/DC,HUR,34771,100,M,A,Street,-76.09692238,36.77887409,SHELTER,GENPOPSHEL,0
-78.89483013,37.73117518,326462,Nelson County Middle/High School,6919 THOMAS NELSON HWY,Lovingston,Nelson, ,VA,22949,YES, , , , , , ,EVAC,484,242, , , , ,YES, ,37.73117518,-78.89483013, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL-MEDICAL-FUNCTIONAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34795,100,M,A,Street,-78.89483013,37.73117518,SHELTER,GENPOPSHEL,0
-76.21919421,36.64785187,326351,Hickory High School,1996 HAWK BLVD,CHESAPEAKE,CHESAPEAKE CITY, ,VA,23322,NO, , , , , , ,BOTH,345,258, ,YES, , , , ,36.64785187,-76.21919421, , , , ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34799,100,M,A,Street,-76.21919421,36.64785187,SHELTER,GENPOPSHEL,0
-77.55604539,37.52039209,326030,Bon Air United Methodist Church,1645 BUFORD RD,RICHMOND,CHESTERFIELD, ,VA,23235,NO, , , , , , ,BOTH,456,228, , , , , , ,37.52039209,-77.55604539, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34807,100,M,A,Street,-77.55604539,37.52039209,SHELTER,GENPOPSHEL,0
-77.0651055,38.77478444,326455,Mt. Vernon Recreation Center,2017 Belle View Blvd,ALEXANDRIA,FAIRFAX, ,VA,22307,YES, , , , , , ,POST,100,50, , , , , , ,38.77478444,-77.0651055, , , , ,GENERAL,121643,NATIONAL CAPITAL AREA, , , , , ,8550 ARLINGTON BLVD,FAIRFAX,VA,22031, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34844,100,M,A,Street,-77.0651055,38.77478444,SHELTER,GENPOPSHEL,0
-77.51234734,39.04626278,326573,Stone Bridge High School,43100 Hay Road,ASHBURN,LOUDOUN, ,VA,20147,YES, , , , , , ,BOTH,969,484, ,YES, , ,YES,NO,39.04626278,-77.51234734,NO, ,YES, ,GENERAL,121556,LOUDOUN COUNTY CHAPTER, , , , , ,604 SOUTH KING STREET,LEESBURG,VA,20175, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34845,100,M,A,Street,-77.51234734,39.04626278,SHELTER,GENPOPSHEL,0
-77.50651973,38.76707725,326576,Stonewall Jackson High School,8820 Rixlew Lane,MANASSAS,PRINCE WILLIAM, ,VA,20109,YES, , , , , , ,BOTH,677,338, ,YES, , ,YES, ,38.76707725,-77.50651973,NO, ,NO, ,GENERAL,121739,PRINCE WILLIAM CHAPTER, , , , , ,9317 WEST ST,MANASSAS,VA,20110, , , , ,5-Aug,GENERAL,0,CLOSED,2018/10/20 00:00:00+00,, ,0,0,0, ,0,0, , , ,34846,100,M,A,Street,-77.50651973,38.76707725,SHELTER,GENPOPSHEL,0
-77.3924857,38.40559476,326200,BROOKE POINT HIGH SCHOOL,1700 COURTHOUSE RD,Stafford,Stafford, ,VA,22554,NO, , , , , , ,EVAC,1130,565, , , , ,YES, ,38.40559476,-77.3924857, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,0,CLOSED,2020/08/27 11:00:00+00,, ,4,0,0, ,0,0, , , ,34858,100,M,A,Street,-77.3924857,38.40559476,SHELTER,OTHER,0
-77.49482854,39.01769132,326196,BROAD RUN HIGH SCHOOL,21670 ASHBURN ROAD,ASHBURN,LOUDOUN, ,VA,20147,YES, , , , , , ,BOTH,842,421, ,YES, , ,YES,NO,39.01769132,-77.49482854, , ,NO, ,GENERAL,121556,LOUDOUN COUNTY CHAPTER, , , , , ,604 SOUTH KING STREET,LEESBURG,VA,20175, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34859,100,M,A,Street,-77.49482854,39.01769132,SHELTER,GENPOPSHEL,0
-77.81194748,36.77561855,326203,Brunswick Senior High School,2171 Lawrenceville Plank Rd.,LAWRENCEVILLE,BRUNSWICK, ,VA,23868,YES, , , , , , ,BOTH,400,200, , , , , , ,36.77561855,-77.81194748,NO, ,NO, ,GENERAL,121835,SOUTHSIDE AREA CHAPTER, , , , , ,3267 A South Crater Road,Petersburg,VA,23805, , , , ,8:30 am - 4:30 pm,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34860,100,M,A,Street,-77.81194748,36.77561855,SHELTER,GENPOPSHEL,0
-77.45810023,38.2276549,326406,LEE HILL ELEMENTARY SCHOOL,3600 LEE HILL SCHOOL DR,FREDERICKSBURG,SPOTSYLVANIA, ,VA,22408,NO, , , , , , ,EVAC,500,250, , , , , , ,38.2276549,-77.45810023, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34887,100,M,A,Street,-77.45810023,38.2276549,SHELTER,OTHER,0
-77.46785788,38.74839833,326478,Osbourn High School,9005 Tudor Lane,MANASSAS,MANASSAS CITY, ,VA,20110,YES, , , , , , ,BOTH,952,476, ,YES, , ,YES,NO,38.74839833,-77.46785788,NO, ,NO, ,GENERAL,121739,PRINCE WILLIAM CHAPTER, , , , , ,9317 WEST ST,MANASSAS,VA,20110, , , , ,5-Aug,GENERAL,0,CLOSED,2016/01/24 00:00:00+00,, ,0,0,0, ,0,0, , , ,34893,100,M,A,Street,-77.46785788,38.74839833,SHELTER,GENPOPSHEL,0
-78.86788644,37.88287282,326150,Adial Baptist Church,1090 ADIAL RD,FABER,NELSON, ,VA,22938,NO, , , , , , ,EVAC,36,18, , , , , , ,37.88287282,-78.86788644, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL-MEDICAL-FUNCTIONAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,34894,100,M,A,Street,-78.86788644,37.88287282,SHELTER,GENPOPSHEL,0
